0;5;2;0
1;25;1;0
2;38;5;0
3;46;8;0
4;61;7;0
5;76;1;0
6;96;12;0
7;107;3;0
8;129;14;0
9;144;6;0
10;15;16;0
11;28;19;0
12;32;17;0
13;50;27;0
14;63;24;0
15;85;21;0
16;98;16;0
17;106;18;0
18;130;21;0
19;140;24;0
20;7;34;0
21;27;40;0
22;34;39;0
23;53;43;0
24;71;34;0
25;90;32;0
26;96;41;0
27;107;37;0
28;121;40;0
29;146;39;0
30;13;50;0
31;25;54;0
32;39;52;0
33;58;59;0
34;67;55;0
35;76;56;0
36;100;60;0
37;117;49;0
38;126;55;0
39;135;52;0
40;3;62;0
41;16;72;0
42;32;64;0
43;51;73;0
44;61;67;0
45;83;73;0
46;102;73;0
47;109;66;0
48;125;73;0
49;149;62;0
50;3;78;0
51;19;82;0
52;39;79;0
53;45;81;0
54;66;83;0
55;89;85;0
56;98;84;0
57;115;76;0
58;133;87;0
59;148;87;0
60;6;96;0
61;17;100;0
62;31;91;0
63;48;92;0
64;65;91;0
65;75;92;0
66;92;95;0
67;105;103;0
68;129;92;0
69;139;95;0
70;5;107;0
71;28;120;0
72;37;112;0
73;46;107;0
74;65;109;0
75;87;107;0
76;90;119;0
77;113;107;0
78;128;105;0
79;143;120;0
80;13;130;0
81;19;126;0
82;33;132;0
83;53;132;0
84;65;123;0
85;87;135;0
86;103;132;0
87;117;131;0
88;123;128;0
89;140;120;0
90;0;139;0
91;19;145;0
92;44;142;0
93;59;150;0
94;74;140;0
95;78;138;0
96;93;138;0
97;114;149;0
98;133;142;0
99;145;147;0
