0;486;226;0
1;976;109;0
2;804;549;0
3;87;761;0
4;56;650;0
5;105;136;0
6;637;1240;0
7;186;335;0
8;941;1422;0
9;866;595;0
10;1464;70;0
11;1288;434;0
12;216;177;0
13;463;1224;0
14;271;872;0
15;958;559;0
16;822;94;0
17;89;309;0
18;1021;641;0
19;471;878;0
20;680;450;0
21;1192;1048;0
22;366;862;0
23;788;1313;0
24;1094;432;0
25;1470;177;0
26;627;1136;0
27;228;733;0
28;59;1002;0
29;1147;860;0
30;1313;471;0
31;1043;892;0
32;870;684;0
33;1260;1417;0
34;711;996;0
35;91;1052;0
36;971;1490;0
37;1233;427;0
38;579;1003;0
39;34;693;0
40;252;176;0
41;88;1152;0
42;194;371;0
43;586;1307;0
44;121;674;0
45;824;1325;0
46;1229;1296;0
47;418;623;0
48;538;1326;0
49;1437;226;0
50;264;348;0
51;350;727;0
52;884;394;0
53;6;628;0
54;554;850;0
55;1430;1036;0
56;773;926;0
57;1014;81;0
58;1349;1170;0
59;1312;1197;0
60;589;598;0
61;155;951;0
62;93;101;0
63;313;243;0
64;510;79;0
65;0;227;0
66;152;545;0
67;38;1311;0
68;921;223;0
69;378;521;0
70;546;184;0
71;1273;1490;0
72;699;726;0
73;129;153;0
74;514;397;0
75;1243;242;0
76;35;1426;0
77;792;220;0
78;815;41;0
79;792;1468;0
80;1295;1044;0
81;392;550;0
82;251;1158;0
83;799;1169;0
84;494;335;0
85;1217;1477;0
86;1279;1209;0
87;1227;1110;0
88;340;776;0
89;533;43;0
90;42;419;0
91;389;1039;0
92;1435;671;0
93;1406;1482;0
94;1433;547;0
95;331;340;0
96;295;307;0
97;936;1350;0
98;1261;719;0
99;979;1199;0
100;127;991;0
101;1365;1173;0
102;1125;717;0
103;268;1184;0
104;499;1201;0
105;1457;594;0
106;602;1420;0
107;1087;255;0
108;191;227;0
109;1357;1210;0
110;219;1240;0
111;1470;986;0
112;526;823;0
113;196;21;0
114;1456;975;0
115;790;1400;0
116;651;1308;0
117;1239;317;0
118;378;439;0
119;361;880;0
120;389;629;0
121;197;1365;0
122;531;687;0
123;875;1356;0
124;631;1377;0
125;752;798;0
126;785;28;0
127;660;275;0
128;6;1199;0
129;259;710;0
130;1088;835;0
131;489;778;0
132;833;1176;0
133;159;840;0
134;373;415;0
135;1158;762;0
136;843;1140;0
137;1369;665;0
138;919;758;0
139;768;1039;0
140;679;800;0
141;717;1412;0
142;1049;1315;0
143;1413;389;0
144;839;1415;0
145;1260;206;0
146;182;663;0
147;109;361;0
148;110;1004;0
149;1176;1346;0
150;232;1074;0
151;990;214;0
152;1324;1451;0
153;329;1429;0
154;597;731;0
155;1485;1249;0
156;242;647;0
157;773;509;0
158;294;478;0
159;1083;29;0
160;831;661;0
161;27;497;0
162;936;768;0
163;96;1478;0
164;1183;1458;0
165;157;398;0
166;59;1168;0
167;406;194;0
168;633;1367;0
169;1228;388;0
170;224;1379;0
171;856;1051;0
172;134;86;0
173;1032;638;0
174;109;1408;0
175;952;1202;0
176;126;1284;0
177;100;1294;0
178;681;509;0
179;830;1390;0
180;402;194;0
181;790;358;0
182;164;242;0
183;76;303;0
184;468;458;0
185;1139;435;0
186;750;267;0
187;521;27;0
188;376;23;0
189;1100;827;0
190;284;712;0
191;1402;159;0
192;1228;648;0
193;743;1252;0
194;590;760;0
195;1032;1474;0
196;514;1248;0
197;1060;954;0
198;607;521;0
199;82;195;0
200;106;1111;0
201;383;245;0
202;127;1262;0
203;1306;1006;0
204;423;363;0
205;440;689;0
206;236;669;0
207;395;1443;0
208;1459;821;0
209;367;1449;0
210;464;535;0
211;2;572;0
212;712;754;0
213;301;757;0
214;7;396;0
215;135;599;0
216;63;34;0
217;456;349;0
218;878;794;0
219;1126;986;0
220;1074;1319;0
221;584;489;0
222;1477;224;0
223;1086;965;0
224;66;1253;0
225;1338;941;0
226;1101;1218;0
227;209;786;0
228;757;1252;0
229;1207;1240;0
230;876;1339;0
231;1024;1040;0
232;345;47;0
233;200;541;0
