0;155;72;0
1;312;35;0
2;257;176;0
3;28;244;0
4;18;208;0
5;34;44;0
6;204;397;0
7;59;107;0
8;301;455;0
9;277;190;0
10;469;22;0
11;412;139;0
12;69;57;0
13;148;392;0
14;87;279;0
15;307;179;0
16;263;30;0
17;29;99;0
18;327;205;0
19;151;281;0
20;218;144;0
21;381;336;0
22;117;276;0
23;252;420;0
24;350;138;0
25;470;57;0
26;201;363;0
27;73;235;0
28;19;321;0
29;367;275;0
30;420;151;0
31;334;285;0
32;278;219;0
33;403;453;0
34;228;319;0
35;29;337;0
36;311;477;0
37;395;137;0
38;185;321;0
39;11;222;0
40;81;56;0
41;28;369;0
42;62;119;0
43;188;418;0
44;39;216;0
45;264;424;0
46;393;415;0
47;134;199;0
48;172;424;0
49;460;72;0
50;85;111;0
51;112;233;0
52;283;126;0
53;2;201;0
54;177;272;0
55;457;331;0
56;247;296;0
57;325;26;0
58;432;374;0
59;420;383;0
60;188;192;0
61;50;304;0
62;30;32;0
63;100;78;0
64;163;25;0
65;0;73;0
66;49;175;0
67;12;420;0
68;295;71;0
69;121;167;0
70;175;59;0
71;407;477;0
72;224;232;0
73;41;49;0
74;164;127;0
75;398;77;0
76;11;456;0
77;254;70;0
78;261;13;0
79;253;470;0
80;414;334;0
81;125;176;0
82;80;371;0
83;256;374;0
84;158;107;0
85;390;473;0
86;409;387;0
87;393;355;0
88;109;248;0
89;171;14;0
90;13;134;0
91;124;332;0
92;459;215;0
93;450;474;0
94;458;175;0
95;106;109;0
96;94;98;0
97;300;432;0
98;403;230;0
99;313;384;0
100;41;317;0
101;437;376;0
102;360;229;0
103;86;379;0
104;160;384;0
105;466;190;0
106;193;454;0
107;348;82;0
108;61;73;0
109;434;387;0
110;70;397;0
111;471;315;0
112;168;263;0
113;63;7;0
114;466;312;0
115;253;448;0
116;208;418;0
117;397;101;0
118;121;141;0
119;115;281;0
120;124;201;0
121;63;437;0
122;170;220;0
123;280;434;0
124;202;441;0
125;241;255;0
126;251;9;0
127;211;88;0
128;2;384;0
129;83;227;0
130;348;267;0
131;156;249;0
132;267;376;0
133;51;269;0
134;119;133;0
135;371;244;0
136;270;365;0
137;438;213;0
138;294;243;0
139;246;333;0
140;217;256;0
141;229;452;0
142;336;421;0
143;452;125;0
144;269;453;0
145;403;66;0
146;58;212;0
147;35;116;0
148;35;321;0
149;376;431;0
150;74;344;0
151;317;69;0
152;424;464;0
153;105;457;0
154;191;234;0
155;475;400;0
156;78;207;0
157;247;163;0
158;94;153;0
159;347;9;0
160;266;211;0
161;9;159;0
162;299;246;0
163;31;473;0
164;378;466;0
165;50;127;0
166;19;374;0
167;130;62;0
168;203;437;0
169;393;124;0
170;72;441;0
171;274;336;0
172;43;28;0
173;330;204;0
174;35;450;0
175;305;385;0
176;40;411;0
177;32;414;0
178;218;163;0
179;265;445;0
180;129;62;0
181;253;114;0
182;53;77;0
183;24;97;0
184;150;146;0
185;365;139;0
186;240;85;0
187;167;9;0
188;120;7;0
189;352;265;0
190;91;228;0
191;449;51;0
192;393;207;0
193;238;401;0
194;189;243;0
195;330;472;0
196;164;399;0
197;339;305;0
198;194;167;0
199;26;62;0
200;34;356;0
201;123;78;0
202;41;404;0
203;418;322;0
204;135;116;0
205;141;221;0
206;76;214;0
207;126;462;0
208;467;263;0
209;117;464;0
210;149;171;0
211;1;183;0
212;228;241;0
213;96;242;0
214;2;127;0
215;43;192;0
216;20;11;0
217;146;112;0
218;281;254;0
219;360;316;0
220;344;422;0
221;187;157;0
222;473;72;0
223;348;309;0
224;21;401;0
225;428;301;0
226;352;390;0
227;67;251;0
228;242;401;0
229;386;397;0
230;280;429;0
231;328;333;0
232;110;15;0
233;64;173;0
234;50;401;0
235;268;301;0
236;301;327;0
237;235;2;0
238;383;359;0
239;241;257;0
240;316;32;0
241;354;121;0
242;36;127;0
243;350;99;0
244;355;468;0
245;237;184;0
246;230;328;0
247;368;296;0
248;309;37;0
249;71;122;0
250;357;146;0
251;273;6;0
252;29;129;0
253;323;332;0
254;324;140;0
255;248;223;0
256;224;57;0
257;429;96;0
258;470;449;0
259;8;220;0
260;394;465;0
261;216;129;0
262;101;454;0
263;101;279;0
264;68;252;0
265;457;64;0
266;394;244;0
267;426;338;0
268;111;431;0
269;233;12;0
270;2;236;0
271;216;145;0
272;68;165;0
273;152;403;0
274;1;360;0
275;403;58;0
276;445;342;0
277;433;139;0
278;179;189;0
279;479;283;0
280;173;205;0
281;132;23;0
282;49;401;0
283;137;449;0
284;120;128;0
285;245;91;0
286;179;459;0
287;424;390;0
288;303;438;0
289;452;264;0
290;345;24;0
291;352;216;0
292;361;309;0
293;137;24;0
294;445;61;0
295;227;165;0
296;143;355;0
297;469;125;0
298;315;144;0
299;268;189;0
300;80;78;0
301;100;435;0
302;239;106;0
303;435;478;0
304;216;67;0
305;92;44;0
306;164;44;0
307;115;124;0
308;273;426;0
309;360;198;0
310;199;252;0
311;181;162;0
312;30;133;0
313;464;60;0
314;242;302;0
315;414;104;0
