0;49;23;0
1;98;11;0
2;80;55;0
3;9;76;0
4;6;65;0
5;10;14;0
6;64;124;0
7;19;33;0
8;94;142;0
9;87;60;0
10;146;7;0
11;129;43;0
12;22;18;0
13;46;122;0
14;27;87;0
15;96;56;0
16;82;9;0
17;9;31;0
18;102;64;0
19;47;88;0
20;68;45;0
21;119;105;0
22;37;86;0
23;79;131;0
24;109;43;0
25;147;18;0
26;63;114;0
27;23;73;0
28;6;100;0
29;115;86;0
30;131;47;0
31;104;89;0
32;87;68;0
33;126;142;0
34;71;100;0
35;9;105;0
36;97;149;0
37;123;43;0
38;58;100;0
39;3;69;0
40;25;18;0
41;9;115;0
42;19;37;0
43;59;131;0
44;12;67;0
45;82;133;0
46;123;130;0
47;42;62;0
48;54;133;0
49;144;23;0
50;26;35;0
51;35;73;0
52;88;39;0
53;1;63;0
54;55;85;0
55;143;104;0
56;77;93;0
57;101;8;0
58;135;117;0
59;131;120;0
60;59;60;0
61;16;95;0
62;9;10;0
63;31;24;0
64;51;8;0
65;0;23;0
66;15;55;0
67;4;131;0
68;92;22;0
69;38;52;0
70;55;18;0
71;127;149;0
72;70;73;0
73;13;15;0
74;51;40;0
75;124;24;0
76;3;143;0
77;79;22;0
78;81;4;0
79;79;147;0
80;129;104;0
81;39;55;0
82;25;116;0
83;80;117;0
84;49;33;0
85;122;148;0
86;128;121;0
87;123;111;0
88;34;78;0
89;53;4;0
90;4;42;0
91;39;104;0
92;143;67;0
93;141;148;0
94;143;55;0
95;33;34;0
96;30;31;0
97;94;135;0
98;126;72;0
99;98;120;0
