0;3;2;0
1;17;1;0
2;25;4;0
3;31;5;0
4;40;4;0
5;51;1;0
6;64;8;0
7;71;2;0
8;86;9;0
9;96;4;0
10;10;10;0
11;19;13;0
12;21;11;0
13;33;18;0
14;42;16;0
15;56;14;0
16;65;11;0
17;71;12;0
18;87;14;0
19;93;16;0
20;5;23;0
21;18;27;0
22;22;26;0
23;35;29;0
24;47;23;0
25;60;21;0
26;64;28;0
27;72;25;0
28;80;27;0
29;98;26;0
30;9;33;0
31;17;36;0
32;26;35;0
33;38;39;0
34;45;37;0
35;51;37;0
36;66;40;0
37;78;33;0
38;84;37;0
39;90;35;0
40;2;41;0
41;11;48;0
42;21;42;0
43;34;49;0
44;41;44;0
45;55;49;0
46;68;49;0
47;73;44;0
48;84;49;0
49;100;42;0
50;2;52;0
51;12;55;0
52;26;53;0
53;30;54;0
54;44;56;0
55;60;57;0
56;65;56;0
57;77;51;0
58;89;58;0
59;99;58;0
60;4;64;0
61;11;66;0
62;21;61;0
63;32;62;0
64;43;61;0
65;50;62;0
66;61;64;0
67;70;69;0
68;86;61;0
69;93;63;0
70;4;71;0
71;18;80;0
72;25;75;0
73;31;71;0
74;43;73;0
75;58;72;0
76;60;80;0
77;75;71;0
78;85;70;0
79;95;80;0
80;9;87;0
81;13;84;0
82;22;88;0
83;35;88;0
84;43;82;0
85;58;90;0
86;69;88;0
87;78;87;0
88;82;85;0
89;94;80;0
90;0;93;0
91;13;97;0
92;30;94;0
93;39;100;0
94;50;94;0
95;52;92;0
96;62;92;0
97;76;99;0
98;88;95;0
99;97;98;0
