0;32;15;0
1;65;7;0
2;54;37;0
3;6;51;0
4;4;43;0
5;7;9;0
6;42;83;0
7;12;22;0
8;63;95;0
9;58;40;0
10;98;5;0
11;86;29;0
12;14;12;0
13;31;82;0
14;18;58;0
15;64;37;0
16;55;6;0
17;6;21;0
18;68;43;0
19;31;59;0
20;45;30;0
21;79;70;0
22;24;57;0
23;53;88;0
24;73;29;0
25;98;12;0
26;42;76;0
27;15;49;0
28;4;67;0
29;76;57;0
30;88;31;0
31;70;59;0
32;58;46;0
33;84;94;0
34;47;66;0
35;6;70;0
36;65;99;0
37;82;28;0
38;39;67;0
39;2;46;0
40;17;12;0
41;6;77;0
42;13;25;0
43;39;87;0
44;8;45;0
45;55;88;0
46;82;86;0
47;28;42;0
48;36;88;0
49;96;15;0
50;18;23;0
51;23;48;0
52;59;26;0
53;0;42;0
54;37;57;0
55;95;69;0
56;52;62;0
57;68;5;0
58;90;78;0
59;87;80;0
60;39;40;0
61;10;63;0
62;6;7;0
63;21;16;0
64;34;5;0
65;0;15;0
66;10;36;0
67;3;87;0
68;61;15;0
69;25;35;0
70;36;12;0
71;85;99;0
72;47;48;0
73;9;10;0
74;34;26;0
75;83;16;0
76;2;95;0
77;53;15;0
78;54;3;0
79;53;98;0
80;86;70;0
81;26;37;0
82;17;77;0
83;53;78;0
84;33;22;0
85;81;98;0
86;85;81;0
87;82;74;0
88;23;52;0
89;36;3;0
90;3;28;0
91;26;69;0
92;96;45;0
93;94;99;0
94;96;36;0
95;22;23;0
96;20;20;0
97;62;90;0
98;84;48;0
99;65;80;0
