0;3;2;0
1;17;1;0
2;25;4;0
3;31;5;0
4;40;4;0
5;51;1;0
6;64;8;0
7;71;2;0
8;86;9;0
9;96;4;0
10;110;0;0
11;119;3;0
12;121;1;0
13;133;8;0
14;142;6;0
15;156;4;0
16;165;1;0
17;171;2;0
18;187;4;0
19;193;6;0
20;205;3;0
21;218;7;0
22;222;6;0
23;235;9;0
24;247;3;0
25;260;1;0
26;264;8;0
27;272;5;0
28;280;7;0
29;298;6;0
30;309;3;0
31;317;6;0
32;6;15;0
33;18;19;0
34;25;17;0
35;31;17;0
36;46;20;0
37;58;13;0
38;64;17;0
39;70;15;0
40;82;11;0
41;91;18;0
42;101;12;0
43;114;19;0
44;121;14;0
45;135;19;0
46;148;19;0
47;153;14;0
48;164;19;0
49;180;12;0
50;182;12;0
51;192;15;0
52;206;13;0
53;210;14;0
54;224;16;0
55;240;17;0
56;245;16;0
57;257;11;0
58;269;18;0
59;279;18;0
60;284;14;0
61;291;16;0
62;301;11;0
63;312;12;0
64;3;21;0
65;10;22;0
66;21;24;0
67;30;29;0
68;46;21;0
69;53;23;0
70;64;21;0
71;78;30;0
72;85;25;0
73;91;21;0
74;103;23;0
75;118;22;0
76;120;30;0
77;135;21;0
78;145;20;0
79;155;30;0
80;169;27;0
81;173;24;0
82;182;28;0
83;195;28;0
84;203;22;0
85;218;30;0
86;229;28;0
87;238;27;0
88;242;25;0
89;254;20;0
90;260;23;0
91;273;27;0
92;290;24;0
93;299;30;0
94;310;24;0
95;312;22;0
96;2;32;0
97;16;39;0
98;28;35;0
99;37;38;0
100;41;37;0
101;59;38;0
102;68;35;0
103;72;38;0
104;83;38;0
105;100;34;0
106;104;39;0
107;117;32;0
108;121;32;0
109;139;38;0
110;141;38;0
111;160;37;0
112;164;35;0
113;171;30;0
114;190;36;0
115;195;39;0
116;204;39;0
117;218;32;0
118;223;33;0
119;232;36;0
120;243;34;0
121;251;39;0
122;264;35;0
123;276;39;0
124;284;39;0
125;295;35;0
126;305;30;0
127;314;32;0
128;0;48;0
129;12;45;0
130;27;46;0
131;33;45;0
132;46;48;0
133;51;46;0
134;62;43;0
135;78;45;0
136;86;48;0
137;99;44;0
138;106;45;0
139;115;47;0
140;125;45;0
141;135;49;0
142;147;49;0
143;159;43;0
144;166;49;0
145;178;41;0
146;181;44;0
147;191;42;0
148;201;47;0
149;218;49;0
150;222;47;0
151;237;41;0
152;249;50;0
153;252;50;0
154;264;45;0
155;280;48;0
156;282;44;0
157;295;43;0
158;302;43;0
159;317;40;0
160;6;54;0
161;10;53;0
162;26;55;0
163;31;60;0
164;48;60;0
165;51;53;0
166;60;58;0
167;73;51;0
168;84;59;0
169;98;53;0
170;101;59;0
171;116;57;0
172;121;51;0
173;137;54;0
174;141;59;0
175;156;58;0
176;161;59;0
177;171;59;0
178;185;53;0
179;196;59;0
180;203;51;0
181;215;52;0
182;221;52;0
183;231;52;0
184;243;53;0
185;258;53;0
186;265;52;0
187;273;50;0
188;283;50;0
189;297;56;0
190;302;55;0
191;319;51;0
192;8;64;0
193;15;68;0
194;24;65;0
195;37;70;0
196;43;68;0
197;57;66;0
198;64;63;0
199;71;61;0
200;81;67;0
201;93;62;0
202;101;68;0
203;119;67;0
204;123;62;0
205;133;65;0
206;142;64;0
207;153;70;0
208;170;65;0
209;172;70;0
210;183;64;0
211;190;64;0
212;205;65;0
213;212;65;0
214;220;63;0
215;231;64;0
216;240;60;0
217;253;62;0
218;266;65;0
219;278;67;0
220;287;69;0
221;294;63;0
222;310;61;0
223;317;66;0
224;0;78;0
225;19;76;0
226;27;78;0
227;31;75;0
228;45;78;0
229;58;78;0
230;66;79;0
231;77;77;0
232;82;70;0
233;91;74;0
234;101;78;0
235;116;76;0
236;126;77;0
237;135;70;0
238;148;77;0
239;155;75;0
240;167;71;0
241;177;73;0
242;181;73;0
243;197;72;0
244;207;80;0
245;215;74;0
246;225;77;0
247;238;76;0
248;246;71;0
249;251;73;0
250;267;73;0
251;276;70;0
252;281;73;0
253;297;77;0
254;307;73;0
255;315;75;0
256;5;81;0
257;19;82;0
258;30;89;0
259;30;85;0
260;48;90;0
261;54;83;0
262;62;89;0
263;72;86;0
264;81;85;0
265;100;81;0
266;108;85;0
267;119;87;0
268;122;89;0
269;135;80;0
270;140;85;0
271;155;83;0
272;161;83;0
273;173;88;0
274;180;88;0
275;198;81;0
276;209;87;0
277;219;83;0
278;224;84;0
279;240;86;0
280;244;84;0
281;253;80;0
282;261;88;0
283;273;89;0
284;282;83;0
285;295;82;0
286;304;90;0
287;319;88;0
288;6;99;0
289;19;95;0
290;27;90;0
291;37;95;0
292;48;96;0
293;53;90;0
294;69;91;0
295;75;93;0
296;83;97;0
297;100;93;0
298;107;93;0
299;116;94;0
