0;5;2;0
1;25;1;0
2;38;5;0
3;46;8;0
4;61;7;0
5;76;1;0
6;96;12;0
7;107;3;0
8;129;14;0
9;144;6;0
10;165;1;0
11;178;4;0
12;182;2;0
13;200;12;0
14;213;9;0
15;235;6;0
16;248;1;0
17;256;3;0
18;280;6;0
19;290;9;0
20;307;4;0
21;327;10;0
22;334;9;0
23;353;13;0
24;371;4;0
25;390;2;0
26;396;11;0
27;407;7;0
28;421;10;0
29;446;9;0
30;463;5;0
31;475;9;0
32;9;22;0
33;28;29;0
34;37;25;0
35;46;26;0
36;70;30;0
37;87;19;0
38;96;25;0
39;105;22;0
40;123;17;0
41;136;27;0
42;152;19;0
43;171;28;0
44;181;22;0
45;203;28;0
46;222;28;0
47;229;21;0
48;245;28;0
49;269;17;0
50;273;18;0
51;289;22;0
52;309;19;0
53;315;21;0
54;336;23;0
55;359;25;0
56;368;24;0
57;385;16;0
58;403;27;0
59;418;27;0
60;426;21;0
61;437;25;0
62;451;16;0
63;468;17;0
64;5;31;0
65;15;32;0
66;32;35;0
67;45;43;0
68;69;32;0
69;79;35;0
70;95;32;0
71;118;45;0
72;127;37;0
73;136;32;0
74;155;34;0
75;177;32;0
76;180;44;0
77;203;32;0
78;218;30;0
79;233;45;0
80;253;40;0
81;259;36;0
82;273;42;0
83;293;42;0
84;305;33;0
85;327;45;0
86;343;42;0
87;357;41;0
88;363;38;0
89;380;30;0
90;390;34;0
91;409;40;0
92;434;37;0
93;449;45;0
94;464;35;0
95;468;33;0
96;3;48;0
97;24;59;0
98;43;52;0
99;55;57;0
100;61;55;0
101;89;57;0
102;101;52;0
103;108;57;0
104;125;57;0
105;150;51;0
106;156;59;0
107;176;48;0
108;182;47;0
109;209;57;0
110;212;57;0
111;240;55;0
112;245;53;0
113;257;45;0
114;285;55;0
115;293;59;0
116;307;58;0
117;327;48;0
118;334;49;0
119;349;54;0
120;364;51;0
121;377;59;0
122;395;52;0
123;414;59;0
124;426;59;0
125;443;53;0
126;458;45;0
127;472;48;0
128;0;72;0
129;18;67;0
130;41;68;0
131;50;68;0
132;68;72;0
133;77;68;0
134;94;64;0
135;117;68;0
136;128;71;0
137;149;67;0
138;159;68;0
139;173;70;0
140;187;68;0
141;202;74;0
142;220;73;0
143;239;64;0
144;248;74;0
145;268;62;0
146;272;67;0
147;286;64;0
148;301;70;0
149;327;73;0
150;332;71;0
151;355;62;0
152;373;75;0
153;378;74;0
154;396;67;0
155;420;72;0
156;422;66;0
157;443;65;0
158;453;65;0
159;476;60;0
160;8;82;0
161;15;80;0
162;39;83;0
163;46;90;0
164;72;90;0
165;77;79;0
166;91;87;0
167;109;77;0
168;126;89;0
169;147;79;0
170;152;89;0
171;174;86;0
172;181;76;0
173;205;81;0
174;211;89;0
175;235;87;0
176;241;88;0
177;256;88;0
178;277;80;0
179;293;89;0
180;304;77;0
181;323;79;0
182;332;77;0
183;346;78;0
184;365;80;0
185;386;79;0
186;398;78;0
187;410;75;0
188;424;75;0
189;446;83;0
190;453;82;0
191;479;77;0
192;12;96;0
193;22;103;0
194;36;98;0
195;55;105;0
196;65;102;0
197;86;100;0
198;96;95;0
199;106;92;0
200;121;101;0
201;139;92;0
202;151;103;0
203;178;100;0
204;184;94;0
205;199;97;0
206;212;97;0
207;229;104;0
208;255;98;0
209;259;104;0
210;275;95;0
211;285;96;0
212;307;98;0
213;318;98;0
214;330;94;0
215;346;96;0
216;361;90;0
217;380;93;0
218;399;98;0
219;416;100;0
220;431;103;0
221;441;95;0
222;465;92;0
223;476;100;0
224;1;118;0
225;28;114;0
226;41;117;0
227;47;113;0
228;68;118;0
229;87;117;0
230;99;118;0
231;115;115;0
232;123;105;0
233;137;110;0
234;152;118;0
235;173;114;0
236;189;115;0
237;202;105;0
238;222;116;0
239;233;113;0
240;250;106;0
241;266;109;0
242;271;109;0
243;296;108;0
244;311;120;0
245;322;111;0
246;337;115;0
247;357;114;0
248;370;106;0
249;377;109;0
250;401;110;0
251;414;105;0
252;421;109;0
253;445;115;0
254;460;109;0
255;473;112;0
256;7;122;0
257;28;123;0
258;45;134;0
259;45;127;0
260;72;135;0
261;82;124;0
262;93;134;0
263;108;129;0
264;122;128;0
265;149;122;0
266;162;128;0
267;178;131;0
268;183;133;0
269;202;120;0
270;210;127;0
271;232;125;0
272;242;125;0
273;260;133;0
274;270;131;0
275;298;122;0
276;314;131;0
277;329;124;0
278;336;126;0
