0;153;72;0
1;309;34;0
2;254;173;0
3;27;241;0
4;18;206;0
5;33;43;0
6;201;392;0
7;59;106;0
8;297;449;0
9;274;188;0
10;463;22;0
11;407;137;0
12;68;56;0
13;146;387;0
14;86;276;0
15;303;177;0
16;260;30;0
17;28;98;0
18;323;203;0
19;149;278;0
20;215;142;0
21;377;331;0
22;116;272;0
23;249;415;0
24;346;136;0
25;465;56;0
26;198;359;0
27;72;232;0
28;19;317;0
29;362;272;0
30;415;149;0
31;330;282;0
32;275;216;0
33;398;448;0
34;225;315;0
35;29;333;0
36;307;471;0
37;390;135;0
38;183;317;0
39;11;219;0
40;80;56;0
41;28;364;0
42;61;117;0
43;185;413;0
44;38;213;0
45;260;419;0
46;388;410;0
47;132;197;0
48;170;419;0
49;454;72;0
50;84;110;0
51;111;230;0
52;279;125;0
53;2;199;0
54;175;268;0
55;452;327;0
56;244;293;0
57;321;26;0
58;426;370;0
59;415;378;0
60;186;189;0
61;49;301;0
62;30;32;0
63;99;77;0
64;161;25;0
65;0;72;0
66;48;172;0
67;12;414;0
68;291;70;0
69;120;165;0
70;173;58;0
71;402;471;0
72;221;229;0
73;41;48;0
74;162;125;0
75;393;77;0
76;11;451;0
77;250;69;0
78;257;13;0
79;250;464;0
80;409;330;0
81;124;174;0
82;79;366;0
83;252;369;0
84;156;106;0
85;385;467;0
86;404;382;0
87;388;351;0
88;107;245;0
89;169;14;0
90;13;132;0
91;123;328;0
92;453;212;0
93;444;468;0
94;453;173;0
95;104;108;0
96;93;97;0
97;296;427;0
98;398;227;0
99;310;379;0
100;40;313;0
101;431;371;0
102;356;227;0
103;85;374;0
104;158;380;0
105;461;188;0
106;190;449;0
107;344;81;0
108;60;72;0
109;429;382;0
110;69;392;0
111;465;312;0
112;166;260;0
113;62;7;0
114;460;308;0
115;250;443;0
116;206;413;0
117;392;100;0
118;119;139;0
119;114;278;0
120;123;199;0
121;62;431;0
122;168;217;0
123;277;429;0
124;199;435;0
125;238;252;0
126;248;9;0
127;209;87;0
128;2;379;0
129;82;224;0
130;344;264;0
131;155;246;0
132;263;372;0
133;50;266;0
134;118;131;0
135;366;241;0
136;266;360;0
137;433;210;0
138;290;240;0
139;243;328;0
140;214;253;0
141;227;446;0
142;331;415;0
143;447;123;0
144;265;447;0
145;398;65;0
146;58;210;0
147;34;114;0
148;35;317;0
149;372;425;0
150;73;339;0
151;313;68;0
152;418;459;0
153;104;451;0
154;189;231;0
155;469;395;0
156;77;205;0
157;244;161;0
158;93;151;0
159;342;9;0
160;263;209;0
161;9;157;0
162;296;243;0
163;30;467;0
164;374;461;0
165;50;126;0
166;19;369;0
167;128;61;0
168;200;432;0
169;388;123;0
170;71;436;0
171;270;332;0
172;42;27;0
173;326;202;0
174;34;445;0
175;301;380;0
176;40;406;0
177;32;409;0
178;215;161;0
179;262;439;0
180;127;61;0
181;250;113;0
182;52;77;0
183;24;96;0
184;148;145;0
185;360;137;0
186;237;84;0
187;164;9;0
188;119;7;0
189;347;261;0
190;90;225;0
191;443;50;0
192;388;205;0
193;235;396;0
194;186;240;0
195;326;466;0
196;162;395;0
197;335;301;0
198;192;165;0
199;26;62;0
200;34;351;0
201;121;77;0
202;40;399;0
203;413;318;0
204;134;115;0
205;139;218;0
206;75;211;0
207;125;456;0
208;461;259;0
209;116;458;0
210;147;169;0
211;1;181;0
212;225;238;0
213;95;239;0
214;2;125;0
215;43;189;0
216;20;11;0
217;144;110;0
218;278;251;0
219;356;312;0
220;339;417;0
221;185;155;0
222;467;71;0
223;343;305;0
224;21;396;0
225;423;297;0
226;348;385;0
227;66;248;0
228;239;396;0
229;381;392;0
230;277;423;0
231;324;329;0
232;109;15;0
233;63;171;0
234;50;396;0
235;265;298;0
236;297;323;0
237;232;2;0
238;378;355;0
239;238;254;0
240;313;31;0
