0;102;48;0
1;206;23;0
2;169;116;0
3;18;160;0
4;12;137;0
5;22;29;0
6;134;261;0
7;39;71;0
8;198;299;0
9;182;125;0
10;308;15;0
11;271;92;0
12;46;37;0
13;97;258;0
14;57;184;0
15;202;118;0
16;173;20;0
17;19;65;0
18;215;135;0
19;99;185;0
20;143;95;0
21;251;221;0
22;77;182;0
23;166;277;0
24;231;91;0
25;310;37;0
26;132;239;0
27;48;155;0
28;12;211;0
29;242;181;0
30;277;99;0
31;220;188;0
32;183;144;0
33;265;299;0
34;150;210;0
35;19;222;0
36;204;314;0
37;260;90;0
38;122;211;0
39;7;146;0
40;53;37;0
41;19;243;0
42;41;78;0
43;124;275;0
44;25;142;0
45;174;279;0
46;259;273;0
47;88;131;0
48;113;279;0
49;303;48;0
50;56;73;0
51;74;153;0
52;186;83;0
53;1;132;0
54;117;179;0
55;301;218;0
56;163;195;0
57;214;17;0
58;284;246;0
59;276;252;0
60;124;126;0
61;33;200;0
62;20;21;0
63;66;51;0
64;107;17;0
65;0;48;0
66;32;115;0
67;8;276;0
68;194;47;0
69;80;110;0
70;115;39;0
71;268;314;0
72;147;153;0
73;27;32;0
74;108;84;0
75;262;51;0
76;7;301;0
77;167;46;0
78;172;9;0
79;167;309;0
80;273;220;0
81;83;116;0
82;53;244;0
83;168;246;0
84;104;70;0
85;256;311;0
86;269;255;0
87;259;234;0
88;72;164;0
89;112;9;0
90;9;88;0
91;82;219;0
92;302;141;0
93;296;312;0
94;302;115;0
95;70;72;0
96;62;65;0
97;197;284;0
98;266;152;0
99;206;253;0
100;27;209;0
101;287;247;0
102;237;151;0
103;56;249;0
104;105;253;0
105;307;125;0
106;127;299;0
107;229;54;0
108;40;48;0
109;286;255;0
110;46;261;0
111;310;208;0
112;111;173;0
113;41;5;0
114;307;205;0
115;166;295;0
116;137;275;0
117;261;67;0
118;80;93;0
119;76;185;0
120;82;132;0
121;41;288;0
122;112;145;0
123;184;286;0
124;133;290;0
125;159;168;0
126;165;6;0
127;139;58;0
128;1;253;0
129;54;150;0
130;229;176;0
131;103;164;0
132;176;248;0
133;34;177;0
134;79;88;0
135;244;160;0
136;178;240;0
137;288;140;0
138;194;160;0
139;162;219;0
140;143;169;0
141;151;298;0
142;221;277;0
143;298;82;0
144;177;298;0
145;265;43;0
146;38;140;0
147;23;76;0
148;23;212;0
149;248;283;0
150;49;226;0
151;209;45;0
152;279;306;0
153;69;301;0
154;126;154;0
155;313;263;0
156;51;136;0
157;163;107;0
158;62;101;0
159;228;6;0
160;175;139;0
161;6;105;0
162;197;162;0
163;20;311;0
164;249;307;0
165;33;84;0
166;13;246;0
167;85;41;0
168;133;288;0
169;259;82;0
170;47;290;0
171;180;221;0
172;28;18;0
173;217;134;0
174;23;297;0
175;200;253;0
176;26;271;0
177;21;273;0
178;143;107;0
179;175;293;0
180;85;41;0
181;167;75;0
182;35;51;0
183;16;64;0
184;99;96;0
185;240;92;0
186;158;56;0
187;110;6;0
188;79;5;0
189;232;174;0
190;60;150;0
191;295;34;0
192;259;137;0
193;156;264;0
